0	0
29.9998347055680	245.000110195850
-0.000165294229649504	244.999999999696
-30.0001652940273	244.999889803543
-29.9998347055680	154.999889804150
0.000165294229649504	155.000000000304
30.0001652940273	155.000110196457
114.999724509314	375.000165293724
54.9997245097184	374.999944901417
24.9997245099208	374.999834705264
25.0001652945332	254.999834706074
25.0002754906863	224.999834706276
55.0002754904839	224.999944902429
115.000275490079	225.000165294736
115.000165293926	255.000165294533
-75.0002754906863	325.000165293724
-165.000275490079	324.999834705264
-165.000165293926	294.999834705467
-164.999724509314	174.999834706276
-134.999724509516	174.999944902429
-74.9997245099208	175.000165294736
-74.9998347060739	205.000165294533
204.999834705568	245.000110195850
174.999834705770	244.999999999696
144.999834705973	244.999889803543
144.999944902126	214.999889803746
145.000165294432	154.999889804150
175.000165294230	155.000000000304
205.000165294027	155.000110196457
205.000055097874	185.000110196254
10	500
