0	0	0	0	157.876394440905	155.000000000392	157.876673636680	0	0	0	0	0	231.624708332521	252.685847932670	0	333.541824610687	0	0	240.519960160011	221.020149157263	190.394371055840	218.288897969467	0	0	284.692637889545	259.325927429639	212.249885217193	233.773518288753	257.002143826646	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	30.0000000000000	0	0	0	0	0	132.381839818363	26.9260695925400	0	0	0	0	109.658756953343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.196009581002
0	0	30.0000000000000	0	90.0000000000000	0	0	0	0	141.155848454455	55.9020148376120	0	0	0	0	91.7880928890900	0	0	0	0	83.2161147911490	60.2075427831945	0	0	0	0	0	0	0	0	258.118324463325
157.876394440905	0	0	90.0000000000000	0	30.0000000000000	60.0000000000000	0	0	0	0	0	0	0	0	175.855433061892	0	0	136.473323558531	106.887693691909	49.2443001991419	67.2683250063483	0	0	0	0	175	0	0	0	0
155.000000000392	0	0	0	30.0000000000000	0	30.0000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.000000000244	0	0	0	0
157.876673636680	0	0	0	60.0000000000000	30.0000000000000	0	0	0	0	0	0	74.3302251355294	110.113697817769	0	0	0	0	0	0	0	0	0	0	146.030422495386	129.710920368466	115.000000000616	0	0	0	0
0	0	0	0	0	0	0	0	60.0000000000000	90.0000000000000	0	0	0	150	120	0	0	0	0	0	0	0	158.113991034280	143.178406891756	133.416933855244	162.788517348387	222.036365631375	0	0	0	163.247973413541
0	0	0	0	0	0	0	60.0000000000000	0	30.0000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.853261083796
0	0	132.381839818363	141.155848454455	0	0	0	90.0000000000000	30.0000000000000	0	120.000000000000	0	0	0	0	111.803251032270	196.468827043885	0	0	0	223.606255656215	197.230320800710	0	0	0	0	0	0	0	0	125.896914414471
0	0	26.9260695925400	55.9020148376120	0	0	0	0	0	120.000000000000	0	0	0	0	0	122.066106842229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.458929258877
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231.624708332521	0	0	0	0	0	74.3302251355294	0	0	0	0	0	0	60.0000000000000	0	0	0	0	0	0	0	0	0	0	0	90.5535288996599	114.017489353541	0	0	0	0
252.685847932670	0	0	0	0	0	110.113697817769	150	0	0	0	0	60.0000000000000	0	30.0000000000000	0	0	0	0	0	0	0	0	0	36.0549931850792	31.6225500984311	76.1579408665382	0	0	0	0
0	0	0	0	0	0	0	120	0	0	0	0	0	30.0000000000000	0	0	0	0	0	0	0	0	90.5535288996599	60.8273263875264	31.6225500984311	50.0000881587168	104.403328961211	0	0	0	0
333.541824610687	0	109.658756953343	91.7880928890900	175.855433061892	0	0	0	0	111.803251032270	122.066106842229	0	0	0	0	0	90.0000000000000	0	0	0	150	120	0	0	0	0	0	0	0	0	194.550736263620
0	0	0	0	0	0	0	0	0	196.468827043885	0	0	0	0	0	90.0000000000000	0	30.0000000000000	150.000000000000	0	0	0	0	0	0	0	0	0	0	0	247.487685097236
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0000000000000	0	120.000000000000	0	0	0	0	0	0	0	0	0	0	0	0
240.519960160011	0	0	0	136.473323558531	0	0	0	0	0	0	0	0	0	0	0	150.000000000000	120.000000000000	0	30.0000000000000	90.0000000000000	0	0	0	0	0	0	0	0	0	0
221.020149157263	0	0	0	106.887693691909	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0000000000000	0	60.0000000000000	0	0	0	0	0	0	0	0	0	0
190.394371055840	0	0	83.2161147911490	49.2443001991419	0	0	0	0	223.606255656215	0	0	0	0	0	150	0	0	90.0000000000000	60.0000000000000	0	30.0000000000000	0	0	0	0	0	0	0	0	335.931311022375
218.288897969467	0	0	60.2075427831945	67.2683250063483	0	0	0	0	197.230320800710	0	0	0	0	0	120	0	0	0	0	30.0000000000000	0	0	0	0	0	0	0	0	0	307.001424062353
0	0	0	0	0	0	0	158.113991034280	0	0	0	0	0	0	90.5535288996599	0	0	0	0	0	0	0	0	30.0000000000000	60.0000000000000	0	0	0	90.0000000000000	60.0000000000000	0
0	0	0	0	0	0	0	143.178406891756	0	0	0	0	0	0	60.8273263875264	0	0	0	0	0	0	0	30.0000000000000	0	30.0000000000000	0	0	0	0	0	0
284.692637889545	0	0	0	0	0	146.030422495386	133.416933855244	0	0	0	0	0	36.0549931850792	31.6225500984311	0	0	0	0	0	0	0	60.0000000000000	30.0000000000000	0	30.0000000000000	90.0000000000000	0	0	0	0
259.325927429639	0	0	0	0	0	129.710920368466	162.788517348387	0	0	0	0	90.5535288996599	31.6225500984311	50.0000881587168	0	0	0	0	0	0	0	0	0	30.0000000000000	0	60.0000000000000	0	0	0	0
212.249885217193	0	0	0	175	145.000000000244	115.000000000616	222.036365631375	0	0	0	0	114.017489353541	76.1579408665382	104.403328961211	0	0	0	0	0	0	0	0	0	90.0000000000000	60.0000000000000	0	30.0000000000000	60.0000000000000	0	0
233.773518288753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0000000000000	0	30.0000000000000	0	0
257.002143826646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.0000000000000	0	0	0	60.0000000000000	30.0000000000000	0	30.0000000000000	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0000000000000	0	0	0	0	0	30.0000000000000	0	0
0	0	255.196009581002	258.118324463325	0	0	0	163.247973413541	132.853261083796	125.896914414471	245.458929258877	0	0	0	0	194.550736263620	247.487685097236	0	0	0	335.931311022375	307.001424062353	0	0	0	0	0	0	0	0	0
